Episode,Score,MaxTile,Moves,Duration_Sec,N_Empty,N_Max,N_Snake,N_Merge,N_Corner,N_Neigh,P_Empty,P_Max,P_Snake,P_Merge,P_Corner,P_Neigh
8232,7328,512,499,1.5522,62.25669,86.44179,62.86434,15.35509,79.18258,37.64627,28.36194,120.60793,106.86576,28.21902,100.0362,66.72442
8233,7588,512,531,1.6574,62.2572,86.44284,62.86458,15.35558,79.17786,37.64716,28.36461,120.61849,106.87539,28.22086,100.05483,66.72833
8234,7688,512,540,1.7007,62.26436,86.45451,62.87313,15.35719,79.17569,37.65371,28.36623,120.62441,106.88094,28.22182,100.06378,66.73131
8235,14704,1024,870,2.729,62.26798,86.4618,62.87907,15.35963,79.18098,37.65699,28.36964,120.64112,106.89581,28.22453,100.08691,66.73869
8236,14716,1024,863,2.7127,62.27127,86.46969,62.88491,15.35766,79.1863,37.65984,28.37255,120.65472,106.90854,28.22767,100.11042,66.74488
8237,14076,1024,842,2.6979,62.27328,86.4738,62.88804,15.35715,79.19508,37.66146,28.37622,120.66968,106.9225,28.23058,100.1326,66.7501
8238,38128,2048,2011,6.3106,62.27441,86.47719,62.88842,15.35586,79.20044,37.66206,28.38535,120.71234,106.9646,28.23283,100.19543,66.77032
8239,16612,1024,997,3.1361,62.27572,86.4827,62.89227,15.35432,79.20737,37.66404,28.38921,120.72903,106.97956,28.23455,100.22115,66.77588
8240,11120,1024,645,2.0298,62.27573,86.48431,62.8924,15.35402,79.20111,37.665,28.3932,120.74483,106.99489,28.23713,100.2409,66.78209
8241,12332,1024,742,2.3486,62.27831,86.48792,62.89355,15.35527,79.19051,37.66856,28.39799,120.76276,107.01069,28.24258,100.26116,66.78999
8242,3244,256,277,0.9265,62.28187,86.49164,62.89622,15.35595,79.19902,37.66982,28.39865,120.76397,107.01166,28.24273,100.26302,66.79029
8243,7216,512,497,1.4839,62.28273,86.49058,62.89462,15.35586,79.19888,37.6679,28.40211,120.77845,107.02454,28.24538,100.26578,66.8021
8244,6656,512,453,1.4042,62.28887,86.50024,62.90152,15.35748,79.19715,37.67358,28.40308,120.78459,107.02966,28.24651,100.26578,66.80701
8245,17116,1024,1025,3.2573,62.29497,86.51259,62.91129,15.35768,79.21838,37.67796,28.40664,120.80229,107.04708,28.24983,100.29408,66.8155
8246,10712,1024,633,1.9681,62.29809,86.51591,62.91424,15.35767,79.22712,37.67949,28.40962,120.81528,107.05857,28.25118,100.30841,66.82109
8247,4136,256,341,1.0217,62.29734,86.51558,62.91371,15.35805,79.22505,37.67901,28.41094,120.82115,107.06422,28.25174,100.32027,66.82375
8248,3700,256,312,0.9771,62.30179,86.52021,62.91701,15.35961,79.22716,37.6804,28.41221,120.826,107.06853,28.25194,100.31885,66.82885
8249,15004,1024,882,2.6595,62.30454,86.52344,62.91873,15.36036,79.23398,37.67961,28.4175,120.85368,107.0922,28.25675,100.33453,66.84813
8250,5492,512,388,1.1913,62.30643,86.5269,62.921,15.36233,79.23407,37.68119,28.42027,120.86116,107.09878,28.2585,100.34697,66.85126
8251,7696,512,531,1.7032,62.30964,86.53121,62.92445,15.36334,79.2398,37.68232,28.42339,120.87385,107.11008,28.26125,100.34896,66.86224
8252,12496,1024,751,2.3806,62.31241,86.53753,62.92932,15.36379,79.24976,37.68374,28.42724,120.88879,107.1233,28.26446,100.37408,66.86733
8253,5096,512,365,1.1835,62.31612,86.54233,62.93288,15.36355,79.25395,37.68595,28.4281,120.89224,107.12652,28.26492,100.37767,66.86926
8254,2704,256,229,0.7537,62.31672,86.54362,62.93375,15.36335,79.25125,37.68672,28.42884,120.89412,107.12817,28.26514,100.38161,66.86962
8255,7356,512,511,1.5787,62.31895,86.54455,62.93384,15.36351,79.24114,37.68919,28.43202,120.90676,107.13973,28.26778,100.40072,66.87415
8256,7048,512,485,1.5114,62.32259,86.54846,62.9367,15.36451,79.24502,37.69088,28.43357,120.9137,107.14585,28.26886,100.40281,66.87911
8257,11312,1024,669,2.1556,62.3275,86.55727,62.94385,15.36479,79.24865,37.69581,28.43678,120.9265,107.15645,28.2718,100.41194,66.88545
8258,5428,512,377,1.1957,62.3268,86.55775,62.94453,15.36349,79.24839,37.69582,28.43878,120.93343,107.16215,28.27301,100.4129,66.89015
8259,17084,1024,1032,3.2029,62.32729,86.55946,62.94461,15.36369,79.24923,37.69653,28.44475,120.95756,107.18605,28.27742,100.44316,66.90207
8260,16292,1024,965,2.9678,62.32973,86.56323,62.94573,15.36272,79.25524,37.69706,28.44934,120.98047,107.20833,28.2812,100.47558,66.91158
8261,7440,512,514,1.6268,62.33204,86.56511,62.94713,15.36346,79.26057,37.69804,28.45219,120.99109,107.21833,28.28285,100.49385,66.91563
8262,22720,2048,1147,3.5782,62.33066,86.56261,62.94442,15.36348,79.25177,37.69847,28.45945,121.02048,107.24489,28.28798,100.5366,66.92731
8263,12952,1024,790,2.5512,62.33685,86.57176,62.95111,15.36214,79.26851,37.70165,28.46252,121.03023,107.25406,28.28835,100.55193,66.9318
8264,7100,512,486,1.5694,62.33852,86.57401,62.95254,15.36192,79.27358,37.70127,28.46486,121.03982,107.26197,28.29083,100.55307,66.93981
8265,11220,1024,672,2.1064,62.33979,86.57572,62.95424,15.36153,79.27533,37.70224,28.46757,121.05234,107.27299,28.29388,100.56987,66.94569
8266,7200,512,494,1.5844,62.34155,86.5799,62.95771,15.36182,79.28194,37.70385,28.46881,121.05791,107.27801,28.29487,100.57955,66.94752
8267,12056,1024,708,2.1186,62.34089,86.57922,62.95656,15.36145,79.2755,37.70429,28.472,121.07475,107.29396,28.29716,100.60639,66.95514
8268,36324,2048,1891,5.8406,62.34099,86.57743,62.95445,15.35753,79.27241,37.70465,28.48338,121.12559,107.34184,28.30237,100.68178,66.97837
8269,3372,256,279,0.9048,62.34424,86.58061,62.95684,15.35744,79.27428,37.70599,28.48464,121.12939,107.34521,28.30339,100.68178,66.98148
8270,11908,1024,703,2.3226,62.3478,86.58772,62.96254,15.3574,79.2892,37.70855,28.48698,121.1368,107.35162,28.30575,100.68913,66.98554
8271,3336,256,282,0.8268,62.34989,86.58981,62.96393,15.35766,79.28761,37.70969,28.48829,121.14277,107.35787,28.30724,100.70017,66.98801
8272,4356,256,334,1.053,62.35384,86.59552,62.96823,15.35948,79.29144,37.71144,28.48844,121.14478,107.35983,28.30705,100.69931,66.98982
8273,12376,1024,748,2.386,62.35834,86.60419,62.97574,15.35927,79.30819,37.71494,28.49158,121.15709,107.3707,28.30861,100.7198,66.99362
8274,5448,512,382,1.2384,62.36305,86.61018,62.98029,15.35965,79.32049,37.71675,28.49209,121.15862,107.37212,28.30898,100.72261,66.99421
8275,4892,256,377,1.165,62.36378,86.61297,62.98262,15.35979,79.31875,37.71844,28.49342,121.16385,107.37739,28.30941,100.73304,66.99612
8276,16292,1024,964,3.0971,62.36929,86.62628,62.99365,15.36246,79.3265,37.72578,28.4969,121.1778,107.39135,28.3103,100.75443,67.00313
8277,7280,512,506,1.6192,62.36908,86.62638,62.99373,15.36249,79.32669,37.72533,28.49924,121.18591,107.39853,28.31271,100.76737,67.00677
8278,25820,2048,1340,4.2096,62.37069,86.63003,62.99612,15.36385,79.32454,37.72736,28.50796,121.22062,107.42906,28.31964,100.80991,67.02089
8279,8456,512,581,1.7895,62.37382,86.63457,62.9997,15.36289,79.33224,37.72903,28.50862,121.22691,107.43503,28.32015,100.82125,67.02356
8280,9412,512,613,1.9303,62.37528,86.63748,63.00129,15.36482,79.33332,37.72955,28.51184,121.23907,107.446,28.32335,100.84077,67.0289
8281,6924,512,474,1.4918,62.37602,86.64046,63.00414,15.36605,79.33736,37.73095,28.5127,121.24203,107.44849,28.32206,100.84519,67.0299
8282,14584,1024,857,2.6842,62.38017,86.64853,63.01054,15.36763,79.34681,37.73481,28.51671,121.25943,107.46405,28.32501,100.86757,67.03685
8283,7564,512,537,1.6089,62.38248,86.65197,63.01258,15.36826,79.34589,37.73648,28.51916,121.27125,107.47546,28.32792,100.88135,67.0436
8284,11244,512,729,2.2163,62.38374,86.65437,63.01399,15.36982,79.34328,37.7384,28.52419,121.28932,107.49254,28.33081,100.90774,67.05144
8285,15612,1024,940,2.9477,62.38919,86.66402,63.02246,15.37005,79.36222,37.74295,28.52784,121.30737,107.50974,28.33182,100.93587,67.05808
8286,14444,1024,844,2.6786,62.39361,86.67164,63.02744,15.37189,79.3671,37.74579,28.53171,121.32385,107.52536,28.33581,100.9578,67.0647
8287,9200,512,634,1.9663,62.3995,86.67952,63.03343,15.3721,79.38119,37.74856,28.53303,121.33097,107.53296,28.33546,100.97028,67.06803
8288,7304,512,512,1.5846,62.40329,86.68464,63.03767,15.37254,79.39324,37.75021,28.53421,121.3377,107.53981,28.33644,100.97569,67.07293
8289,16476,1024,978,3.0028,62.40411,86.686,63.03765,15.3714,79.39572,37.75085,28.53958,121.36134,107.56315,28.34148,101.01759,67.08267
8290,12408,1024,738,2.4073,62.40906,86.69454,63.04409,15.36995,79.41152,37.75388,28.54245,121.37198,107.57273,28.34191,101.03504,67.08677
8291,5472,256,426,1.2667,62.40832,86.69367,63.04341,15.36984,79.41067,37.75312,28.54475,121.38134,107.58247,28.34383,101.05412,67.09115
8292,7320,512,513,1.5963,62.4125,86.6993,63.04821,15.37024,79.42288,37.75555,28.54585,121.38651,107.58711,28.34323,101.06357,67.09297
8293,14236,1024,817,2.6381,62.41776,86.70855,63.05457,15.37081,79.42734,37.75911,28.55014,121.40333,107.60169,28.34712,101.0781,67.1004
8294,12208,1024,727,2.214,62.41802,86.70929,63.05512,15.36985,79.42755,37.75968,28.55446,121.42241,107.61947,28.35051,101.11121,67.10685
8295,5148,512,352,1.1341,62.42165,86.71525,63.05989,15.37041,79.4343,37.76261,28.55511,121.4241,107.62072,28.35085,101.11133,67.10743
8296,16224,1024,954,3.0838,62.43066,86.73257,63.07326,15.37236,79.46371,37.76969,28.55746,121.43316,107.6294,28.35174,101.12622,67.11089
8297,16232,1024,966,3.1068,62.44067,86.74902,63.08627,15.37509,79.49339,37.77604,28.55946,121.44341,107.63954,28.35339,101.14247,67.11585
8298,7368,512,510,1.667,62.44558,86.75594,63.09136,15.37533,79.50737,37.77773,28.5599,121.44499,107.64116,28.35286,101.14512,67.11636
8299,5292,256,395,1.2267,62.44999,86.76174,63.09583,15.37594,79.51992,37.7799,28.56084,121.44892,107.64551,28.3528,101.15298,67.11783
8300,3584,256,303,0.9286,62.4527,86.76565,63.0987,15.37747,79.51909,37.78159,28.56158,121.45347,107.64996,28.35376,101.15298,67.1226
8301,16308,1024,952,3.0366,62.45517,86.77019,63.10202,15.37553,79.52738,37.7836,28.5644,121.46573,107.66166,28.35612,101.17337,67.12789
8302,12508,1024,759,2.4321,62.45724,86.77662,63.10697,15.3743,79.53843,37.78654,28.56675,121.47296,107.66858,28.35696,101.18462,67.1313
8303,12240,1024,731,2.3457,62.46056,86.78514,63.11312,15.37509,79.54499,37.7897,28.56844,121.47987,107.67482,28.35833,101.19559,67.13365
8304,12436,1024,748,2.4559,62.46651,86.79526,63.1202,15.37596,79.56355,37.79362,28.57071,121.48781,107.68255,28.36011,101.20923,67.13709
8305,3500,256,294,0.9426,62.46774,86.7976,63.12201,15.37563,79.56528,37.79441,28.57118,121.48928,107.68398,28.36042,101.21219,67.13786
8306,8036,512,565,1.7723,62.47005,86.80108,63.12499,15.3757,79.57125,37.79625,28.5739,121.50064,107.69404,28.36206,101.23263,67.1421
8307,16112,1024,951,2.9783,62.47226,86.80329,63.1256,15.37608,79.57682,37.79772,28.57879,121.52223,107.71367,28.36399,101.26785,67.15166
8308,27572,2048,1446,4.6267,62.47486,86.81183,63.13233,15.37497,79.59,37.80161,28.58437,121.54761,107.73746,28.36616,101.30751,67.1627
8309,12872,1024,776,2.4758,62.47803,86.8177,63.13714,15.37621,79.60263,37.80436,28.58749,121.5609,107.74985,28.36893,101.33032,67.16753
8310,15928,1024,937,2.954,62.48153,86.82519,63.14296,15.37702,79.61483,37.80733,28.59154,121.58154,107.7686,28.37309,101.36374,67.17576
8311,26584,2048,1377,4.4173,62.48967,86.8399,63.15477,15.37826,79.64006,37.81437,28.59717,121.60557,107.79014,28.37445,101.39951,67.186
8312,7304,512,509,1.645,62.4938,86.84581,63.15979,15.37795,79.65033,37.81716,28.5983,121.61039,107.79468,28.37514,101.40803,67.18734
8313,5296,256,418,1.3228,62.49431,86.84547,63.15907,15.3771,79.64843,37.81654,28.60073,121.6181,107.80283,28.37731,101.42312,67.19115
8314,11632,512,757,2.3318,62.49527,86.84869,63.16176,15.37778,79.65348,37.81902,28.60403,121.63267,107.81662,28.37904,101.44357,67.19746
8315,15552,1024,912,2.9704,62.50166,86.86,63.17066,15.37575,79.6728,37.82327,28.60655,121.64169,107.82495,28.38093,101.45822,67.20072
8316,7856,512,554,1.722,62.50486,86.86308,63.17224,15.37479,79.67905,37.8242,28.60822,121.65013,107.83361,28.38105,101.47245,67.20475
8317,8524,512,575,1.8635,62.50583,86.86515,63.17396,15.37354,79.68288,37.82474,28.61077,121.65911,107.84195,28.38294,101.48809,67.20886
8318,10608,1024,631,2.0392,62.51026,86.87487,63.18224,15.37569,79.70079,37.82837,28.61146,121.66352,107.8459,28.38366,101.49578,67.21037
8319,6300,512,421,1.3656,62.5149,86.88309,63.18932,15.37622,79.71649,37.83137,28.61141,121.66302,107.84548,28.38294,101.49484,67.2102
8320,7420,512,518,1.6464,62.51872,86.88785,63.1928,15.37712,79.72635,37.83279,28.61221,121.66692,107.84887,28.38347,101.50183,67.21178
8321,15416,1024,913,2.9017,62.52253,86.89489,63.19819,15.37803,79.73966,37.83571,28.61539,121.67996,107.86139,28.38548,101.52295,67.21667
8322,7196,512,498,1.6511,62.52844,86.90405,63.20531,15.37902,79.74021,37.84143,28.6168,121.68582,107.8673,28.38731,101.52392,67.22119
8323,9816,512,653,2.0136,62.52498,86.89864,63.20009,15.37752,79.72844,37.83955,28.62273,121.70596,107.88719,28.39267,101.56118,67.22929
8324,3216,256,268,0.8453,62.5247,86.89836,63.19968,15.37736,79.72547,37.83974,28.62428,121.71113,107.8918,28.39408,101.56619,67.23204
8325,17240,1024,1021,3.2489,62.52702,86.90338,63.2027,15.3777,79.73132,37.84087,28.62851,121.72943,107.90985,28.39557,101.597,67.24042
8326,9520,512,615,1.982,62.53457,86.91284,63.20954,15.37821,79.74987,37.84492,28.63027,121.73767,107.91795,28.39712,101.61132,67.24297
8327,4020,256,327,1.009,62.53517,86.91238,63.20878,15.37729,79.7522,37.84298,28.63258,121.74702,107.92701,28.39939,101.61207,67.25155
8328,15200,1024,894,2.7985,62.53533,86.91478,63.21044,15.37678,79.75357,37.84516,28.63657,121.76592,107.94398,28.40116,101.6422,67.25711
8329,5480,256,407,1.253,62.53521,86.91336,63.20863,15.37701,79.74606,37.84405,28.63932,121.7754,107.95306,28.40296,101.6606,67.26116
8330,16468,1024,980,3.0798,62.54097,86.92195,63.21505,15.37716,79.76172,37.84711,28.64255,121.79164,107.96851,28.40409,101.68612,67.26824
8331,10560,1024,621,2.0209,62.54113,86.9212,63.21286,15.37602,79.75773,37.84646,28.64646,121.80393,107.97982,28.40781,101.70689,67.27316
8332,16252,1024,974,2.8822,62.53939,86.91722,63.20775,15.37601,79.74624,37.84437,28.65444,121.83338,108.00976,28.41126,101.75556,67.28792
8333,10580,1024,629,2.0297,62.54333,86.92291,63.21176,15.37569,79.75598,37.84652,28.65581,121.84057,108.01625,28.41215,101.76749,67.29036
8334,16092,1024,935,2.8904,62.54992,86.9353,63.22127,15.37766,79.76286,37.85242,28.65941,121.85768,108.03234,28.4142,101.78535,67.30028
8335,6884,512,463,1.3987,62.55065,86.93462,63.22033,15.37656,79.76234,37.8522,28.66141,121.86589,108.03971,28.4146,101.80033,67.30309
8336,7184,512,495,1.5347,62.55442,86.93757,63.22225,15.37756,79.75961,37.85361,28.66432,121.8763,108.0488,28.41739,101.80656,67.31056
8337,7532,512,529,1.652,62.55762,86.94157,63.22501,15.37808,79.7659,37.85516,28.66534,121.88173,108.0543,28.41693,101.81653,67.31295
8338,11872,1024,707,2.324,62.56307,86.94932,63.23074,15.37734,79.77939,37.85897,28.66791,121.88949,108.06151,28.41731,101.82974,67.31607
8339,6984,512,474,1.5465,62.56687,86.95451,63.23498,15.37884,79.79062,37.86091,28.66888,121.89303,108.06442,28.41827,101.83603,67.31709
8340,4212,256,324,1.0417,62.5687,86.95747,63.23757,15.37774,79.79552,37.86158,28.66914,121.894,108.06532,28.41769,101.83802,67.31745
8341,22224,2048,1131,3.6808,62.57864,86.97617,63.25367,15.3793,79.82882,37.87037,28.67232,121.90669,108.0776,28.41708,101.85846,67.32357
8342,3852,256,314,0.9963,62.5808,86.97887,63.25531,15.37976,79.83019,37.87016,28.67395,121.91224,108.08317,28.41833,101.86371,67.32792
8343,5640,256,444,1.3148,62.58087,86.97772,63.25377,15.3791,79.8271,37.86994,28.67732,121.925,108.0962,28.41989,101.88904,67.33274
8344,12264,1024,736,2.3947,62.5828,86.98213,63.25642,15.37907,79.83241,37.87085,28.68141,121.93755,108.10813,28.4227,101.91099,67.33759
8345,16456,1024,987,3.1862,62.58899,86.99438,63.26584,15.37974,79.8527,37.8763,28.6845,121.94749,108.11759,28.42317,101.9274,67.34218
8346,14648,1024,856,2.6827,62.59153,87.00078,63.27149,15.37951,79.86898,37.87792,28.68844,121.9639,108.13247,28.42638,101.94463,67.35123
8347,9136,512,626,1.9604,62.59332,87.0049,63.27507,15.37966,79.87469,37.87895,28.69038,121.97231,108.14099,28.42787,101.96043,67.3549
8348,16532,1024,961,2.9523,62.59317,87.00464,63.27453,15.37951,79.87294,37.87896,28.69677,121.99898,108.16615,28.43234,102.00549,67.36523
8349,7320,512,492,1.5542,62.59328,87.00587,63.27594,15.38081,79.87618,37.87932,28.69974,122.01076,108.17663,28.43497,102.0203,67.36925
8350,5900,256,431,1.3452,62.59345,87.00397,63.27332,15.38097,79.87143,37.87762,28.70252,122.01951,108.18548,28.4354,102.03643,67.37347
8351,25588,2048,1325,4.2868,62.60033,87.02118,63.28885,15.3817,79.90134,37.88575,28.70514,122.03315,108.19892,28.43516,102.05685,67.37945
8352,27668,2048,1455,4.6312,62.60752,87.03694,63.30242,15.38108,79.92849,37.89187,28.71058,122.05915,108.2226,28.43895,102.09664,67.38992
8353,3216,256,272,0.861,62.60647,87.03493,63.30029,15.37993,79.92418,37.89074,28.71231,122.06516,108.22835,28.44127,102.10528,67.39288
8354,16208,1024,959,2.9893,62.60778,87.03762,63.3016,15.37987,79.92733,37.89132,28.71598,122.08468,108.24631,28.44337,102.13656,67.4014
8355,16156,1024,946,3.0243,62.61323,87.05081,63.31297,15.38057,79.95072,37.8964,28.71745,122.09303,108.25416,28.44351,102.14966,67.40482
8356,12616,1024,764,2.4208,62.62166,87.06603,63.32431,15.38246,79.96906,37.90155,28.71991,122.10334,108.26327,28.44537,102.16163,67.41005
8357,12064,1024,718,2.2184,62.62121,87.06484,63.32347,15.38181,79.96885,37.90054,28.72343,122.11909,108.2766,28.4474,102.18728,67.41559
8358,5336,256,416,1.2499,62.622,87.06623,63.32435,15.38194,79.97258,37.90078,28.72467,122.12634,108.28379,28.44811,102.20101,67.41802
8359,16872,1024,1008,3.2313,62.62759,87.07618,63.33267,15.38203,79.99083,37.90494,28.72884,122.14418,108.3002,28.45123,102.22961,67.42559
8360,12516,1024,753,2.3867,62.63222,87.08363,63.33829,15.38213,80.00569,37.90868,28.73141,122.15623,108.31105,28.45229,102.24907,67.43056
8361,16180,1024,953,2.9867,62.63741,87.09375,63.3457,15.38416,80.02298,37.91231,28.73431,122.17067,108.32491,28.45369,102.27243,67.4374
8362,14960,1024,898,2.8679,62.63947,87.0966,63.34695,15.38482,80.02701,37.91299,28.73897,122.18862,108.34105,28.45647,102.30275,67.4441
8363,27156,2048,1417,4.5046,62.64165,87.09737,63.34549,15.38128,80.02973,37.91226,28.74496,122.21723,108.36893,28.45825,102.34819,67.45724
8364,4224,256,347,1.0511,62.64302,87.0997,63.34738,15.38222,80.02793,37.91315,28.7467,122.22436,108.3756,28.45902,102.34771,67.4641
8365,8008,512,557,1.8092,62.64745,87.10752,63.35366,15.38161,80.0414,37.917,28.74714,122.22618,108.37738,28.4587,102.35107,67.46487
8366,3192,256,266,0.8702,62.65129,87.11281,63.35725,15.3825,80.03816,37.92014,28.74731,122.22708,108.37821,28.45935,102.35169,67.4655
8367,7568,512,530,1.7084,62.65228,87.11343,63.3568,15.38239,80.03202,37.92119,28.75041,122.23799,108.38827,28.46181,102.37129,67.46973
8368,14872,1024,865,2.681,62.65351,87.11496,63.35791,15.38202,80.03656,37.92257,28.75596,122.26141,108.40931,28.4667,102.40945,67.47784
8369,12152,1024,730,2.3329,62.65782,87.11836,63.35966,15.38282,80.03716,37.92439,28.75974,122.27642,108.42298,28.46925,102.43134,67.48453
8370,16444,1024,974,3.0572,62.66323,87.12852,63.36759,15.38315,80.05125,37.92898,28.76342,122.29364,108.43912,28.47186,102.45775,67.49234
8371,6928,512,476,1.5001,62.66616,87.13214,63.37061,15.38321,80.05321,37.92989,28.76589,122.30381,108.44779,28.4747,102.46109,67.49934
8372,7776,512,542,1.6188,62.66542,87.12986,63.36808,15.38284,80.04717,37.92879,28.7696,122.31835,108.46208,28.47661,102.48801,67.50564
8373,22580,2048,1141,3.5121,62.66973,87.13723,63.37308,15.38249,80.05525,37.9323,28.77405,122.34216,108.48584,28.48024,102.52358,67.51672
8374,10376,512,665,2.1532,62.67153,87.13906,63.37391,15.38044,80.05782,37.93333,28.77656,122.35303,108.49673,28.48265,102.5429,67.52097
8375,7860,512,541,1.6841,62.67496,87.14332,63.3776,15.38067,80.06164,37.93637,28.77943,122.36569,108.50945,28.48552,102.56229,67.52672
8376,5544,512,385,1.2218,62.67867,87.1495,63.38201,15.38362,80.06387,37.93882,28.78157,122.37331,108.51583,28.48723,102.56325,67.53181
8377,12668,1024,763,2.4179,62.68216,87.15798,63.38941,15.38315,80.07912,37.94143,28.78389,122.38226,108.5235,28.48843,102.5779,67.53535
8378,4360,256,334,1.0536,62.68058,87.15566,63.38678,15.38222,80.07349,37.94011,28.78568,122.38799,108.52923,28.4901,102.58961,67.53771
8379,12352,1024,734,2.3902,62.68047,87.15771,63.38876,15.38151,80.07634,37.94243,28.78818,122.39728,108.53703,28.49162,102.60415,67.54084
8380,6948,512,479,1.5613,62.68336,87.16225,63.39244,15.38125,80.08152,37.94455,28.78989,122.40368,108.54264,28.49346,102.61558,67.54305
